,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,products_per_dependent,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,credit_util_rate,proportion_inactive_months,products_per_tenure,products_per_contacts,dependents_per_contacts,trans_ct_per_contacts,products_per_inactivity,dependents_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,inactivity_contacts,education_income_levels,churn_flag
79,47,M,2,Graduate,Married,$80K - $120K,Blue,38,6,3,2,28904.0,1899,27005.0,0.85,1334,35,0.4,0.066,3.0,667.0,17.5,222.33333,5.8333335,38.114285,0.06570025,0.078947365,0.15789473,3.0,1.0,17.5,2.0,0.6666667,11.666667,0.04615278,1.2368422,0.92105263,35.105263,3233,5,4,0
80,47,M,3,Graduate,Married,$60K - $80K,Blue,37,4,4,0,8567.0,1695,6872.0,1.242,1457,41,1.412,0.198,1.3333334,485.66666,13.666667,364.25,10.25,35.536587,0.19785222,0.10810811,0.10810811,0.0,0.0,0.0,1.0,0.75,10.25,0.1700712,1.2702702,1.1081082,39.37838,3152,4,3,0
81,44,M,1,Graduate,Unknown,$120K +,Blue,36,6,2,2,34516.0,1533,32983.0,0.924,1603,29,0.526,0.044,6.0,1603.0,29.0,267.16666,4.8333335,55.275864,0.044414185,0.055555556,0.16666667,3.0,0.5,14.5,3.0,0.5,14.5,0.04644223,1.2222222,0.8055556,44.52778,3136,4,5,0
82,55,F,4,Graduate,Married,$40K - $60K,Blue,45,2,4,3,2158.0,0,2158.0,0.585,615,12,0.714,0.0,0.5,153.75,3.0,307.5,6.0,51.25,0.0,0.08888889,0.044444446,0.6666667,1.3333334,4.0,0.5,1.0,3.0,0.2849861,1.2222222,0.26666668,13.666667,615,7,2,1
83,59,F,1,Graduate,Married,Less than $40K,Blue,52,2,3,3,10133.0,1417,8716.0,0.383,1068,20,0.818,0.14,2.0,1068.0,20.0,534.0,10.0,53.4,0.13984013,0.057692308,0.03846154,0.6666667,0.33333334,6.6666665,0.6666667,0.33333334,6.6666665,0.1053982,1.1346154,0.3846154,20.538462,2485,6,1,0
84,53,M,1,Graduate,Divorced,$80K - $120K,Blue,35,5,4,2,34516.0,1219,33297.0,1.129,1590,27,2.0,0.035,5.0,1590.0,27.0,318.0,5.4,58.88889,0.035316955,0.114285715,0.14285715,2.5,0.5,13.5,1.25,0.25,6.75,0.04606559,1.5142857,0.7714286,45.42857,2809,6,4,0
85,52,M,2,Graduate,Married,$60K - $80K,Blue,47,5,3,0,3085.0,1910,1175.0,0.921,1531,35,0.667,0.619,2.5,765.5,17.5,306.2,7.0,43.74286,0.61912477,0.06382979,0.10638298,0.0,0.0,0.0,1.6666666,0.6666667,11.666667,0.4962723,1.106383,0.7446808,32.574467,3441,3,3,0
86,53,M,2,High School,Single,$120K +,Blue,35,4,2,1,19040.0,2056,16984.0,0.607,1212,31,0.722,0.108,2.0,606.0,15.5,303.0,7.75,39.096775,0.107983194,0.057142857,0.114285715,4.0,2.0,31.0,2.0,1.0,15.5,0.063655466,1.5142857,0.8857143,34.62857,3268,3,4,0
87,43,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,3,4026.0,0,4026.0,0.483,1237,32,0.6,0.0,1.6666666,412.33334,10.666667,247.4,6.4,38.65625,0.0,0.057142857,0.14285715,1.6666666,1.0,10.666667,2.5,1.5,16.0,0.30725285,1.2285714,0.9142857,35.342857,1237,5,0,0
88,44,M,3,High School,Single,$60K - $80K,Blue,31,4,3,1,12756.0,837,11919.0,1.932,1413,14,1.8,0.066,1.3333334,471.0,4.6666665,353.25,3.5,100.92857,0.06561618,0.09677419,0.12903225,4.0,3.0,14.0,1.3333334,1.0,4.6666665,0.1107714,1.4193548,0.4516129,45.580647,2250,4,2,0
89,57,M,2,Graduate,Married,$120K +,Blue,45,5,3,3,5266.0,0,5266.0,1.702,1516,29,1.636,0.0,2.5,758.0,14.5,303.2,5.8,52.275864,0.0,0.06666667,0.11111111,1.6666666,0.6666667,9.666667,1.6666666,0.6666667,9.666667,0.28788453,1.2666667,0.64444447,33.68889,1516,6,5,0
90,51,F,2,High School,Single,Less than $40K,Blue,36,3,2,2,9930.0,0,9930.0,0.731,1276,21,1.333,0.0,1.5,638.0,10.5,425.33334,7.0,60.761906,0.0,0.055555556,0.083333336,1.5,1.0,10.5,1.5,1.0,10.5,0.1284995,1.4166666,0.5833333,35.444443,1276,4,0,0
91,49,M,4,High School,Single,$80K - $120K,Blue,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,1.0,391.0,8.75,391.0,8.75,44.685715,0.06239218,0.078947365,0.10526316,0.0,0.0,0.0,1.3333334,1.3333334,11.666667,0.04996486,1.2894737,0.92105263,41.157894,3517,3,3,0
92,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0,4.0,1465.0,34.0,366.25,8.5,43.088234,0.0,0.11111111,0.11111111,1.3333334,0.33333334,11.333333,1.0,0.25,8.5,0.22277981,1.25,0.9444444,40.694443,1465,7,2,0
93,53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,0.0,0.0,0.0,257.2,5.8,44.344826,0.7646396,0.0952381,0.11904762,5.0,0.0,29.0,1.25,0.0,7.25,0.48273274,1.2619047,0.6904762,30.619047,3323,5,4,0
94,45,F,3,Graduate,Married,Less than $40K,Blue,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,1.6666666,437.33334,6.6666665,262.4,4.0,65.6,0.96252465,0.035714287,0.17857143,2.5,1.5,10.0,5.0,3.0,20.0,0.5175542,1.6071428,0.71428573,46.857143,3752,3,1,0
95,64,M,1,Graduate,Married,Less than $40K,Blue,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,6.0,1673.0,32.0,278.83334,5.3333335,52.28125,0.5236981,0.07692308,0.115384616,2.0,0.33333334,10.666667,1.5,0.25,8.0,0.97893506,1.2307693,0.61538464,32.173077,2568,7,1,0
96,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,1.6666666,437.66666,10.0,262.6,6.0,43.766666,0.3474233,0.114285715,0.14285715,2.5,1.5,15.0,1.25,0.75,7.5,0.38013896,1.2857143,0.85714287,37.514286,2513,6,2,0
97,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,1.6666666,536.3333,14.0,321.8,8.4,38.309525,0.45025072,0.08571429,0.14285715,2.5,1.5,21.0,1.6666666,1.0,14.0,0.4246503,1.5142857,1.2,45.971428,3315,5,3,0
98,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,1.0,386.0,6.3333335,386.0,6.3333335,60.94737,0.23222211,0.04,0.06,0.0,0.0,0.0,1.5,1.5,9.5,0.119516976,1.12,0.38,23.16,3408,2,4,0
99,47,M,2,Graduate,Married,$80K - $120K,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,1.0,418.0,9.0,418.0,9.0,46.444443,0.29877043,0.08108108,0.054054055,0.6666667,0.6666667,6.0,0.6666667,0.6666667,6.0,0.15342265,1.2702702,0.4864865,22.594595,2464,6,4,1
100,49,F,3,College,Single,Less than $40K,Blue,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,1.3333334,429.66666,7.3333335,322.25,5.5,58.590908,0.08509899,0.093023255,0.093023255,0.0,0.0,0.0,1.0,0.75,5.5,0.055965614,1.1395348,0.5116279,29.976744,3249,4,0,0
101,41,F,3,Graduate,Married,Less than $40K,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,1.6666666,495.66666,8.666667,297.4,5.2,57.192307,0.05947966,0.0882353,0.14705883,1.6666666,1.0,8.666667,1.6666666,1.0,8.666667,0.04308147,1.2058823,0.7647059,43.735294,3540,6,1,0
102,53,M,3,Graduate,Married,$120K +,Blue,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,2.0,419.66666,11.0,209.83333,5.5,38.151516,0.42993197,0.05882353,0.1764706,3.0,1.5,16.5,3.0,1.5,16.5,0.4282313,1.5588236,0.9705882,37.02941,2523,4,5,0
103,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,1.5,649.0,7.5,432.66666,5.0,86.53333,0.6199274,0.09375,0.09375,1.0,0.6666667,5.0,1.0,0.6666667,5.0,0.4282415,1.375,0.46875,40.5625,3177,6,1,0
104,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,1.0,408.66666,11.333333,408.66666,11.333333,36.058823,0.0,0.12,0.12,0.0,0.0,0.0,1.0,1.0,11.333333,0.65843177,1.76,1.36,49.04,1226,3,2,0
105,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0.5,391.5,9.25,783.0,18.5,42.324326,0.110792056,0.09090909,0.060606062,0.6666667,1.3333334,12.333333,0.6666667,1.3333334,12.333333,0.1873654,1.3030303,1.1212121,47.454544,2492,6,2,0
106,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,3.0,511.0,10.5,170.33333,3.5,48.666668,0.026972998,0.027777778,0.16666667,3.0,1.0,10.5,6.0,2.0,21.0,0.029609457,1.4722222,0.5833333,28.38889,1953,3,6,0
107,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,5.0,1235.0,30.0,247.0,6.0,41.166668,0.16885813,0.055555556,0.1388889,1.6666666,0.33333334,10.0,2.5,0.5,15.0,0.08546713,1.2222222,0.8333333,34.305557,3675,5,2,0
108,62,F,1,Graduate,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,6.0,1951.0,44.0,325.16666,7.3333335,44.340908,0.0,0.0,0.10714286,0.0,0.0,0.0,0.0,0.0,0.0,1.3564625,1.1071428,0.78571427,34.839287,1951,0,1,0
109,54,M,4,Graduate,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,1.5,261.75,7.75,174.5,5.1666665,33.774193,0.058003612,0.083333336,0.16666667,3.0,2.0,15.5,2.0,1.3333334,10.333333,0.030984582,1.5,0.8611111,29.083334,3007,5,5,0
110,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,1.0,335.5,8.0,335.5,8.0,41.9375,0.22277345,0.07692308,0.102564104,0.0,0.0,0.0,1.3333334,1.3333334,10.666667,0.15851642,1.4615384,0.82051283,34.410255,3228,3,3,0
111,42,M,3,Graduate,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,1.6666666,369.0,7.0,221.4,4.2,52.714287,0.05733033,0.083333336,0.1388889,1.6666666,1.0,7.0,1.6666666,1.0,7.0,0.07336956,1.1666666,0.5833333,30.75,1972,6,3,0
112,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,1.25,312.75,8.75,250.2,7.0,35.74286,0.5130248,0.027777778,0.1388889,2.5,2.0,17.5,5.0,4.0,35.0,0.38338953,1.1666666,0.9722222,34.75,2925,3,2,0
113,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0.0,0.0,0.0,652.5,12.0,54.375,0.4725569,0.055555556,0.055555556,1.0,0.0,12.0,1.0,0.0,12.0,0.87349397,1.5,0.6666667,36.25,2011,4,0,0
114,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,2.0,462.66666,12.333333,231.33333,6.1666665,37.51351,0.09549111,0.028571429,0.17142858,0.0,0.0,0.0,6.0,3.0,37.0,0.10242786,1.3714286,1.0571429,39.657143,2682,1,4,0
115,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,6.0,1235.0,18.0,205.83333,3.0,68.611115,0.0473896,0.055555556,0.16666667,3.0,0.5,9.0,3.0,0.5,9.0,0.06539235,1.3611112,0.5,34.305557,2130,4,4,0
116,52,M,3,High School,Unknown,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,1.0,696.3333,12.0,696.3333,12.0,58.02778,0.10629593,0.041666668,0.0625,0.0,0.0,0.0,1.5,1.5,18.0,0.1744322,1.0833334,0.75,43.520832,3362,2,3,0
117,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,1.3333334,542.0,8.333333,406.5,6.25,65.04,0.15646327,0.025641026,0.102564104,1.0,0.75,6.25,4.0,3.0,25.0,0.16318747,1.2820513,0.64102566,41.692307,3185,5,3,0
118,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,4.0,1111.0,24.0,277.75,6.0,46.291668,0.04950536,0.16666667,0.11111111,1.3333334,0.33333334,8.0,0.6666667,0.16666667,4.0,0.045987003,1.3611112,0.6666667,30.86111,2307,9,4,0
119,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,1.5,776.5,19.0,517.6667,12.666667,40.86842,0.35453188,0.045454547,0.06818182,1.0,0.6666667,12.666667,1.5,1.0,19.0,0.28963074,1.2045455,0.8636364,35.295456,3454,5,0,0
120,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,1.5,532.0,6.5,354.66666,4.3333335,81.84615,0.029638428,0.055555556,0.083333336,1.5,1.0,6.5,1.5,1.0,6.5,0.030826284,1.3888888,0.3611111,29.555555,2087,4,5,0
121,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,4.0,1243.0,29.0,310.75,7.25,42.86207,0.6146818,0.027777778,0.11111111,0.0,0.0,0.0,4.0,1.0,29.0,0.3916194,1.5277778,0.8055556,34.52778,3194,1,2,0
122,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,3.0,1659.0,38.0,553.0,12.666667,43.657894,0.14973088,0.04255319,0.06382979,1.5,0.5,19.0,1.5,0.5,19.0,0.13529603,1.1276596,0.80851066,35.29787,3495,4,3,0
123,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,1.3333334,531.3333,15.666667,398.5,11.75,33.914894,0.40654698,0.07317073,0.09756097,1.3333334,1.0,15.666667,1.3333334,1.0,15.666667,0.42080253,1.1463414,1.1463414,38.878048,3134,6,1,0
124,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,1.0,634.0,21.0,634.0,21.0,30.190475,0.04424035,0.071428575,0.04761905,1.0,1.0,21.0,0.6666667,0.6666667,14.0,0.036736585,1.3095238,1.0,30.190475,2795,5,4,0
125,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,1.3333334,434.66666,8.0,326.0,6.0,54.333332,0.0,0.055555556,0.11111111,2.0,1.5,12.0,2.0,1.5,12.0,0.4456596,1.3055556,0.6666667,36.22222,1304,4,3,0
126,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,1.5,342.0,7.5,228.0,5.0,45.6,0.0,0.01923077,0.115384616,0.0,0.0,0.0,6.0,4.0,30.0,0.042630102,1.1153846,0.5769231,26.307692,1368,1,5,0
127,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,1.5,360.0,11.5,240.0,7.6666665,31.304348,0.19084755,0.07317073,0.07317073,1.5,1.0,11.5,1.0,0.6666667,7.6666665,0.061701946,1.2926829,0.5609756,17.560976,2947,5,4,1
128,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,1.5,760.5,14.5,507.0,9.666667,52.448277,0.096068576,0.022222223,0.06666667,1.5,1.0,14.5,3.0,2.0,29.0,0.112400234,1.1555556,0.64444447,33.8,2821,3,1,0
129,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,4.0,1137.0,30.0,284.25,7.5,37.9,0.17580754,0.055555556,0.11111111,2.0,0.5,15.0,2.0,0.5,15.0,0.09564266,1.3888888,0.8333333,31.583334,3227,4,0,0
130,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,5.0,978.0,16.0,195.6,3.2,61.125,0.8295027,0.027777778,0.1388889,2.5,0.5,8.0,5.0,1.0,16.0,0.40869203,1.1666666,0.44444445,27.166666,2963,3,1,0
131,43,M,4,Graduate,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,1.25,305.25,4.0,244.2,3.2,76.3125,0.41188022,0.025641026,0.12820514,2.5,2.0,8.0,5.0,4.0,16.0,0.19980364,1.1025641,0.41025642,31.307692,3738,3,2,0
132,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0.75,391.25,7.0,521.6667,9.333333,55.892857,0.086248055,0.04347826,0.06521739,1.0,1.3333334,9.333333,1.5,2.0,14.0,0.08121432,1.2391304,0.6086956,34.02174,3227,5,4,0
133,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,3.0,1578.0,34.0,526.0,11.333333,46.411766,0.67843664,0.023255814,0.069767445,0.75,0.25,8.5,3.0,1.0,34.0,0.42533693,1.2093023,0.7906977,36.697674,4095,5,4,0
134,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,1.0,746.5,16.0,746.5,16.0,46.65625,0.24636786,0.027027028,0.054054055,0.6666667,0.6666667,10.666667,2.0,2.0,32.0,0.46151468,1.2702702,0.8648649,40.351353,2290,4,2,0
135,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,1.0,392.66666,9.0,392.66666,9.0,43.62963,0.06706954,0.02631579,0.078947365,0.0,0.0,0.0,3.0,3.0,27.0,0.10026385,1.1578947,0.7105263,31.0,1966,1,2,0
136,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,2.5,495.5,13.0,198.2,5.2,38.115383,0.27086288,0.083333336,0.1388889,2.5,1.0,13.0,1.6666666,0.6666667,8.666667,0.12782149,1.4722222,0.7222222,27.527779,3091,5,2,0
137,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,1.25,640.0,10.5,512.0,8.4,60.95238,0.113950804,0.025,0.125,0.0,0.0,0.0,5.0,4.0,42.0,0.24596465,1.125,1.05,64.0,3746,1,2,0
138,63,F,1,College,Married,Less than $40K,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,6.0,1657.0,29.0,276.16666,4.8333335,57.13793,0.3952609,0.055555556,0.16666667,2.0,0.33333334,9.666667,3.0,0.5,14.5,0.417696,1.75,0.8055556,46.02778,3225,5,0,0
139,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,2.0,602.0,9.5,301.0,4.75,63.36842,0.4056406,0.074074075,0.14814815,2.0,1.0,9.5,2.0,1.0,9.5,0.19403706,1.4444444,0.7037037,44.592594,3721,4,2,0
140,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0.2,134.6,3.6,673.0,18.0,37.38889,0.0,0.078947365,0.02631579,0.33333334,1.6666666,6.0,0.33333334,1.6666666,6.0,0.08386293,1.2631578,0.47368422,17.710526,673,6,0,1
141,51,M,1,Graduate,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,6.0,1131.0,18.0,188.5,3.0,62.833332,0.25752544,0.04761905,0.14285715,2.0,0.33333334,6.0,3.0,0.5,9.0,0.125166,1.2142857,0.42857143,26.928572,3458,5,5,0
142,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0.5,394.0,6.25,788.0,12.5,63.04,0.16863191,0.0882353,0.05882353,1.0,2.0,12.5,0.6666667,1.3333334,8.333333,0.105587564,1.5882353,0.7352941,46.35294,4093,5,4,0
143,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,3.0,1217.0,20.0,405.66666,6.6666665,60.85,0.1780584,0.055555556,0.083333336,1.0,0.33333334,6.6666665,1.5,0.5,10.0,0.19210733,1.6388888,0.5555556,33.805557,2345,5,1,0
144,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,2.0,530.0,10.0,265.0,5.0,53.0,0.0,0.056603774,0.03773585,0.6666667,0.33333334,3.3333333,0.6666667,0.33333334,3.3333333,0.03538287,1.1132076,0.18867925,10.0,530,6,2,1
145,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0.75,184.75,4.0,246.33333,5.3333335,46.1875,0.0,0.05263158,0.078947365,1.0,1.3333334,5.3333335,1.5,2.0,8.0,0.2704978,1.2631578,0.42105263,19.447369,739,5,0,1
146,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,3.0,808.5,15.5,269.5,5.1666665,52.16129,0.9408889,0.09375,0.1875,3.0,1.0,15.5,2.0,0.6666667,10.333333,0.7186667,1.28125,0.96875,50.53125,3734,5,1,0
147,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,1.5,796.0,17.0,530.6667,11.333333,46.82353,0.14071089,0.04,0.06,0.0,0.0,0.0,1.5,1.0,17.0,0.14584097,1.1,0.68,31.84,3128,2,5,0
148,47,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,1.0,335.75,7.5,335.75,7.5,44.766666,0.22957562,0.027777778,0.11111111,1.3333334,1.3333334,10.0,4.0,4.0,30.0,0.25107497,1.3055556,0.8333333,37.305557,2571,4,1,0
149,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,2.0,651.5,19.5,325.75,9.75,33.410255,0.117873155,0.041666668,0.16666667,1.3333334,0.6666667,13.0,4.0,2.0,39.0,0.13912022,1.7083334,1.625,54.291668,2407,4,3,0
150,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,1.6666666,450.33334,7.3333335,270.2,4.4,61.409092,0.0,0.035714287,0.17857143,0.0,0.0,0.0,5.0,3.0,22.0,0.06249711,1.4285715,0.78571427,48.25,1351,1,3,0
151,68,M,1,Graduate,Married,Less than $40K,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,5.0,1910.0,32.0,382.0,6.4,59.6875,0.11919192,0.035714287,0.08928572,1.6666666,0.33333334,10.666667,2.5,0.5,16.0,0.13780664,1.2142857,0.5714286,34.107143,3562,5,1,0
152,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,2.0,1298.0,22.0,649.0,11.0,59.0,0.0,0.06451613,0.06451613,0.6666667,0.33333334,7.3333335,1.0,0.5,11.0,0.070597194,1.6129032,0.7096774,41.870968,1298,5,2,0
153,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,1.5,271.75,7.25,181.16667,4.8333335,37.482758,0.64033264,0.048780486,0.14634146,3.0,2.0,14.5,3.0,2.0,14.5,0.45197505,1.1463414,0.70731705,26.512196,2627,4,2,0
154,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,4.0,1439.0,26.0,359.75,6.5,55.346153,0.4317549,0.04255319,0.08510638,1.3333334,0.33333334,8.666667,2.0,0.5,13.0,0.6680594,1.1276596,0.5531915,30.617022,2369,5,0,0
155,42,F,5,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0.6,247.6,5.6,412.66666,9.333333,44.214287,0.0,0.083333336,0.083333336,1.0,1.6666666,9.333333,1.0,1.6666666,9.333333,0.6074583,1.1666666,0.7777778,34.38889,1238,6,2,0
156,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,1.5,429.0,7.25,286.0,4.8333335,59.172413,0.0,0.02631579,0.15789473,2.0,1.3333334,9.666667,6.0,4.0,29.0,0.21094038,1.2631578,0.7631579,45.157894,1716,4,1,0
157,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,6.0,1099.0,27.0,183.16667,4.5,40.703705,0.06599744,0.02631579,0.15789473,2.0,0.33333334,9.0,6.0,1.0,27.0,0.11736438,1.2894737,0.7105263,28.921053,1717,4,6,0
158,44,F,2,Uneducated,Married,Less than $40K,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,2.0,529.0,12.0,264.5,6.0,44.083332,0.0,0.08571429,0.114285715,2.0,1.0,12.0,1.3333334,0.6666667,8.0,0.032411236,1.2571429,0.6857143,30.22857,1058,5,0,0
159,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0.5,321.25,7.25,642.5,14.5,44.310345,0.6115806,0.0882353,0.05882353,2.0,4.0,29.0,0.6666667,1.3333334,9.666667,0.40219092,1.2647059,0.85294116,37.794117,3239,4,1,0
